author_name,COMMITER_HASH,T_api_design,T_bad_practice,T_brain_overload,T_cert,T_clumsy,T_confusing,T_convention,T_cwe,T_design,T_duplicate,T_html5,T_misra,T_NOT_DEFINIED,T_obsolete,T_performance,T_pitfall,T_psr2,T_redundant,T_suspicious,T_unused
Ryan Boren,8a5855b4d5cee76e8c5a95ecc0027137bf2a010b,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1
Matt Mullenweg,bb9a69b4967125a897f25c01806b81b715d48f67,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,1ea86684f4297f2b60f1fba6f75ed49691facda8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,ecbd16bf50c44d60e5dc0b8fbe0d2522119dc7a2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ryan Boren,835a8b999282b4eebfd12631973ee659ae5de1a6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,ba8e3e8d47f3d2ebfda31e109c5045990393a27d,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
Ryan Boren,41b6a1945ed14c727f1bfd1b9fa2a2f8889e6084,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,79da568b81efc17af5d276cfac21cd8b8e784e0d,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,5275f2eef6601abceb6e594904af8eec76ca4ed1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,e165c3394e5d7f46000e04a28e22416875b40baf,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,769f95e6e657592ae14d3635f4054c04de0a6f59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,c2835f72663d56f5e62ef101b434f28a10d6ea6b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,55cb5864982cbc808a75fa595d2446cc96dcd7bd,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,017660016bf796e4b2079aec3fe6b0a647bd713a,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,a2e19bdbef7df9edcacf6a13ec87f64713cd03b3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,97c6c5ee4f94bc1f81de55fd7ca819f300f31a5c,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,47d31a3d8df45bd2c6d33547efbdafe7c5bb3af2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,e3834a8f517292447a320a72272a25965ff1b08d,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,2307a29c943aab6724685955332f0f31a29d470e,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,d9f55997b3d88102e340fbe787a8497e94f503ab,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Ryan Boren,24e69f293f60deb826b72a3cce01a2c1d1240f80,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,8a9ce54916ce6b1bfe0ae8b57e65273c2ef687fb,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,6cb28132390f47fb90f8bf49ed0c3d3d14b33be0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,0628227ea09768971f257f98d3b403e66da9badc,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,b17e0b1ef34593a9f4b130629f0eea77644880fa,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,3388fce967e70b98413bda966e32acd3ebc2b682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ryan Boren,f961003343f12551ca6d488dfd8e9f6e8eb8684e,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,91421a7124bb31894787d62833e8968f8b37773f,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,cf622439d59d1a9a302635d99a55d893c74fb39c,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,bde96bc0259b36fe3bbd656eece624a68c696195,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,f156e83af5c9a669b8a6fe463c490e66a97a080e,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,48dc2645158c68f68ebaef858b6f3d4291eca971,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,143d456a7f9d91e0da9a0ea748ccca54461f5b71,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,4fc77411ee95237c2cbd735bfef62805b03291a7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,6add46af145dde6e70e177f15e740ab37a6e2d28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Ryan Boren,a5e4c0a7d9d2a30869759ea672891ce8a1af4775,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,99cf0b7b90fadffb339c6a945e80c3455c3b1fac,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,cb87fb3b7f66b866576f117ed43049ee036de7e4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,f598aff5b695d959a487ef7505bd9fdb41767d1d,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1
Ryan Boren,f2979042e5b5b507fa89d476eb87feea0673a43e,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,28961b459c838002e2963e6db9262fcb2d035dcf,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
Ryan Boren,bcf84b6e6d7d8f50f243f081954c7779ce9370a4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ryan Boren,5177b317024c0f4db98c47e5b89853e1c4ccc056,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,b4351fd870e1a7542cafbc9b15258c34b7e8f1cb,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0
Ryan Boren,dd489dd463412c99b2a53feb969cd9a2b0c4990b,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,c25a2ca7af964481dc0a9483310a912107db0c0c,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Ryan Boren,cd4a8a24c58ca56ed15e8313cf0e274dfe4606fd,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
Ryan Boren,bc8f242382e283e46fb6fe89b39d025d9bc8ff39,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
Ryan Boren,fea381e8dec58689319e576a9e8da5b295776fba,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,68b90359eaef3acbf2280f5d0d9f0836cde46e15,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
Ryan Boren,e0feeb161ae14e574687747fb29f019fdfb07c67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,71232c4705f94fb204cd4aea2830b10341087f57,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,a1d0a8e672bc69a6c51ba7fbfa90e9578d31dcd6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,55ba231f8e7617f4184f9ca790787f6f70d726fe,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
Ryan Boren,93ec2ffd02308a86ff6abd2de00b278b64c9f59f,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
Ryan Boren,e4a05b4bdf6f353b120135ab6cc35ef4465644b5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,1239ce23158cfd005d3635a137178d25d98d9718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,621da95d0d22ad4fd59dac8325b94f94a98f2e8b,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,c4d9df2c9954990cee25024f45798fb453b499f4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,241fd10669d68d8cadaaaa77306e80cb52453fa5,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,0a30296803cc601b00bb04d2807975775f03756c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,5ce70ede4b2f3e42276a8215d32af4c8dca026fb,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,1ba9c55aeec511bb69e6343185c9b1d93cdeacd4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,ba91d6a3da1ffaf1d68854add205967c36875629,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,9da2338021ee0600579131be424364978c299e6a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,20c6baad575592cbb0d3f690bde8476fdfc21dd0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,457b4b5251e844d6b7271f4fe8ade9ab620b41ea,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,5fd8e9c8f5239b49d83fc3615557ea972fb2030d,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,b573abbd1667d764ae090602e2c88954b6b1b6b9,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,7a89d5f0bdaefec7365dc648687223245ee3334b,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,956f814c41ea370ddeafed8337a70e70bf2786c5,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,fc00e7677ce3deba188cc4858da3d512e9c598d1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ryan Boren,f70e7fc2678d60894deb33bb9a83e965e5abfc04,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,cb23290318b93b3ea1fd628afe902fa496cd6335,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0
Ryan Boren,aa88f20cffff4b66f354df3be597cc45b0ca55c7,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1
Ryan Boren,e706f8cf36c5a6a845846066fa324b5cf1acceef,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,657b7d817640550b6147afe13c5a9fac5b424a91,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,fa8d1959e290fea50861af61e4c1a459822609d0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
Ryan Boren,d52154486825207924a52445d1129c9752cd96b9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,b6d7b43d2d35248ee682a48e00009add724e2f68,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,b3206083c37f1c94cf1c5b7bf1c4827122dfaecd,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
Ryan Boren,d833ecad5fe0dc93c8e6babd3f8a4b6a0afc3d33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matt Mullenweg,d17b9928954efc7be1c3d7eed40cb2aad1531f88,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,4ac65f4a10a0fe51b2549b2e4c84945248df9181,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,321eeeb8755674c66e22179e01f341b974103247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matt Mullenweg,0004abe8a766b4fdbe6f3601478e8c84b6bea7b6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,2aece33f8b1edb7101f8aa2a709610c15ae9f7d1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,63c32823bd850eec3413b755df6eb8710de63cc0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1
Matt Mullenweg,6c74dd7eeb9dac5573b8fda18d6dfa25c397ef37,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,79f049c09eb50df2504c035510d107fc87606d39,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
Matt Mullenweg,8658f214f8ea0b28239a65d386dbb1b79308d2e4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,3bb5dc8012dcec84e97454ad9c2c9ee94e14697f,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,0ed4e00fb26287f310e5247a7be32241deb400b8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Matt Mullenweg,709759755a6477bdac7f8e5ba4b81cfcd6c33c52,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Ryan Boren,1f756adfc91a18a6f45386899fef09330b142ad6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,9c103c8d646f3ddbbe528e9b0cd27183f1479ca2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,aa850594af5df728b645d2b83f16e9bc1ae300ed,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matt Mullenweg,a3dddd08027d636aef895355a04f64c5a934553f,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,b96cd6f60c712108384a59af4575158fc98edd9f,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
Ryan Boren,fcfda4db135fab148f38629fe2af8b5030dcc87c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,7a6090cf4b5af500c24a5d842dda0c15a2522f14,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
Ryan Boren,a72fbca9d13f2ebfc3336826af86946929ff99f7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Matt Mullenweg,a3d0bb059dbf62dbd427a2f11d707787037dc9e7,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,8f12196bd1c59188098449883ac3e97f2953ba12,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
Ryan Boren,855864396f8166949e26c7b2389098a205a42285,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Matt Mullenweg,adceb4d2b341c9583f26689af41a365d3c25e7b2,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,19ead08256245bdce73f5fbb997b239d2449dd40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,60eeedbcd915c2d1a16ed00aea3e695f85b226b6,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,041d63a599a2134f8a6f788a50668423b3092461,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,cc7d9c46f337ccc79f040cdcc26c05dd614e4d12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,feb562c29f99047b711bfd44de3956dd71f8d609,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Ryan Boren,1647921f71b01f621947fc5a7e217ea0419fbbd3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Ryan Boren,7a7ee3d93c4d49c6caa0926f928ab80edf00bd81,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
Ryan Boren,f7e56ee9b351fd9f2eba4e80a49505f9d972a1ad,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,1dbf65373042c73cf5c2ad99bd80c4ad385e45d4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,d3f6c3ca0dd5480a3ea84139bdc5bf50262de0b3,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,d672e3fc7f5371ef823c71b23ac55723446d364f,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,5f264096d85d2a4e39f7ddb4980e15c6c53359db,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,10414985853295b30bc80328e559694d201e1585,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,a4c408af377f898943255a8c8f91c773fb6cafe5,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
Ryan Boren,1053ca70140d039f6f6790a550ee48f2872c5009,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
Ryan Boren,ce003bbe4f2074b574da7d9fe37a9b68ce225e6d,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,623de1fe6e9f9706047599dc989ec8136757f9c6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,4d93924d92f6981b91c2d07570f1943d0ef4b5f0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,c8cb6bbdcd153164a17395b3ecbc90ea3c54c1fe,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,0bb8c84446f574b6ee0903d1ccf7733d185c3f39,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,373c389c90d5da460d1efd7c08ce138ac60d9806,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,1e2396637297038d0539c2b9a3159d3ba5e6da9c,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,aa335e615064de005fb98040354147c0d3fa6352,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,7d49c0ec7b8d53281583db577663aa44f8851a2c,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,5e32c14d392ba88ab678a395fecdc74688566f12,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,39229a3311305deaa6f01882f20c87227947f4a2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,dbbb1802b688f3aea37dc428885e988d25b6c9c9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,7a365841c8ecb654b48c2b5308175e14d4d395cb,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,dd6aa4558404d642e32589e8009ba433ffaebf9f,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Matt Mullenweg,5a205f578b157111454d62cb249116451c7f0c38,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,429717eb72ba394c862bacb5e8e142cc4b1e8b4a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,bba1954017c1f400b1b9065233f660517cf88ca8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,ae64303c2ecefc1c7436e2e1ac9adfc4211703ed,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,0b25954d38a0ef99cea8c065d9c7986d505e20d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Matt Mullenweg,4ec0249ac22ea23fd602d0100dc6cf93f752a2a2,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
Ryan Boren,7337c5bbc06944f9a5bb243101b42cd789c41ff0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,967b1a18baf6f5bf4811afca13c3c189db4e1b25,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,e06934b6242cffd024ef7f95e3790964b58583f3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,bc79a2d9f0607f0691686f3b34b9fef950015ed1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,a1cce20e0ae8ab1559802e4df433bd12b0d8bfc9,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,9cd312063255bb8d071ec59ac84fb3206a3f6392,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,c64dd2df81249436e30cd29b86bdd7d2092c8544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ryan Boren,6e582f4f397a70bfd88a91ce90f857c208b7591d,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,0dab1b7f5b9b0a9909ca0eeb88824d309e1449d3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,852bc465057bec1a1588f5aa897c6e1e0da79bfd,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,86b08a2787684642343972a45c39871695879d8a,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,1eba7bb0f30a079d68a0c91aecf2d4a100e14f4e,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,7c6d67134e8437347c0b51f4d2a137a3dbe5c842,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,ff9a056e8b8e35b8c0931389afe0d9b86211701b,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,3cbad655d52b2dab052fc99421348f18774ddab9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ryan Boren,5f241c40be002149aa08216c7b8767796144408d,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,8988c209e92502b79a5e19f54bbb164c6dbd40b5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,d143a5ac0220c88a62d5a6acb7dce92b3407f057,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,49abdc66f3a87bca89980a1b1a529bdef285462c,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,aeed0eca65f1fc2187f676b188a970cc71d6bdf8,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
Ryan Boren,a313da93d7c2b2182278a70bbb22ecec2a75a968,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,af017d27c1cb679984999134f2db1a5ed29f3343,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,fbfc1f69472a2ceea13b6a88623ed43d05279c0f,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,4f4f3595ac2204c341199310e87c4b21e47408fd,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,4a9ad002051a134af1d1f22591d450e869cd3495,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,88cd96ff725aa50523b3f6633aa765bc16f32cc9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,03bd697b274a4d30f1ce2315100f42c9a335287e,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ryan Boren,de56075801ea777fa695905c963d8a73f179e6d0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,60cb6a952b209bb14e09bf6d94072405b7341141,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,c2e2e7e9ca6435291dd8a62a41dbf5621b847f05,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,92f57633da4d7f0d9cb6ece72c788296803eb3b0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,4185956faba4d5d60b13af0b7626d5bd34933011,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,be534f0d46997039c6eecb069c98f4fbad97b381,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,54786c0cc5bb59c8fded4233cadab5a440d2e7ed,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,c905e6fef473e524718b0a7c7933297c06703031,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,e0da7f0d1dd37b008d59fa39b560f551740da5a7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,064452985773940aa8f56ff9bef09f754c3b62a8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,7664b616fd07c15ddb461d0ad7a89e73c26722e3,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
Ryan Boren,6c77b22cb8be71e1c590322e20a4037a5eb32a9f,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,4a2c36a88e21338bce18e30a123e0930e9fb2b0d,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Ryan Boren,5d226699f876367157552ebe9ba8d76292205a2d,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ryan Boren,44a1fe982d21218c25cabdb6135b186e9f1fecc1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
